time;SmartMeter-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: Wh-energy.soc;DishWasher-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: Wh-energy.soc;Load-House-8: W-power.real.c.ELECTRICITY;HeatPump-House-8: W-power.real.c.ELECTRICITY;HeatPump-House-8: Wh-energy.soc;PV-House-8: W-power.real.c.ELECTRICITY;WashingMachine-House-8: W-power.real.c.ELECTRICITY
1980;1209.0;-100;0;0.0;0.0;0.0;191.0;801.9178116081222;24559.36851758051;-0.0;0.0
2040;1209.0;100;12000;0.0;0.0;0.0;191.0;801.9178116081222;24537.829705021053;-0.0;0.0
2100;1209.0;-100;0;0.0;0.0;0.0;191.0;801.9178116081222;24516.290892461595;-0.0;0.0
2160;1209.0;100;12000;0.0;0.0;0.0;243.0;801.9178116081222;24494.752079902137;-0.0;0.0
2220;1209.0;-100;0;0.0;0.0;0.0;243.0;801.9178116081222;24473.21326734268;-0.0;0.0
2280;1209.0;100;12000;0.0;0.0;0.0;243.0;801.9178116081222;24451.67445478322;-0.0;0.0
2340;1209.0;-100;0;0.0;0.0;0.0;243.0;801.9178116081222;24430.135642223762;-0.0;0.0
2400;1209.0;100;12000;0.0;0.0;0.0;243.0;801.9178116081222;24408.596829664304;-0.0;0.0
2460;1209.0;-100;0;0.0;0.0;0.0;243.0;801.9178116081222;24387.058017104846;-0.0;0.0
2520;1209.0;100;12000;0.0;0.0;0.0;243.0;801.9178116081222;24365.519204545388;-0.0;0.0
2580;1209.0;-100;0;0.0;0.0;0.0;243.0;801.9178116081222;24343.98039198593;-0.0;0.0
2640;1209.0;100;12000;0.0;0.0;0.0;243.0;801.9178116081222;24322.44157942647;-0.0;0.0
2700;1381.0;-100;0;0.0;0.0;0.0;192.0;954.4465616081226;24300.902766867013;-0.0;0.0
2760;1381.0;100;12000;0.0;0.0;0.0;192.0;954.4465616081226;24289.532537640887;-0.0;0.0
2820;1381.0;-100;0;0.0;0.0;0.0;192.0;954.4465616081226;24278.16230841476;-0.0;0.0
2880;1381.0;100;12000;0.0;0.0;0.0;192.0;954.4465616081226;24266.792079188635;-0.0;0.0
2940;1381.0;-100;0;0.0;0.0;0.0;192.0;954.4465616081226;24255.42184996251;-0.0;0.0
3000;1381.0;100;12000;0.0;0.0;0.0;140.0;954.4465616081226;24244.051620736383;-0.0;0.0
3060;1381.0;-100;0;0.0;0.0;0.0;140.0;954.4465616081226;24232.681391510258;-0.0;0.0
3120;1381.0;100;12000;0.0;0.0;0.0;140.0;954.4465616081226;24221.31116228413;-0.0;0.0
3180;1381.0;-100;0;0.0;0.0;0.0;140.0;954.4465616081226;24209.940933058006;-0.0;0.0
3240;1381.0;100;12000;0.0;0.0;0.0;140.0;954.4465616081226;24198.57070383188;-0.0;0.0
3300;1381.0;-100;0;0.0;0.0;0.0;140.0;954.4465616081226;24187.200474605754;-0.0;0.0
3360;1381.0;100;12000;0.0;0.0;0.0;140.0;954.4465616081226;24175.830245379628;-0.0;0.0
3420;1381.0;-100;0;0.0;0.0;0.0;140.0;954.4465616081226;24164.4600161535;-0.0;0.0
3480;1381.0;100;12000;0.0;0.0;0.0;140.0;954.4465616081226;24153.089786927376;-0.0;0.0
3540;1381.0;-100;0;0.0;0.0;0.0;140.0;954.4465616081226;24141.71955770125;-0.0;0.0
3600;1316.0;100;12000;0.0;0.0;0.0;140.0;904.6811866081226;24130.349328475124;-0.0;0.0
3660;1316.0;-100;0;0.0;0.0;0.0;140.0;904.6811866081226;24115.66140758233;-0.0;0.0
3720;1316.0;100;12000;0.0;0.0;0.0;140.0;904.6811866081226;24100.973486689538;-0.0;0.0
3780;1316.0;-100;0;0.0;0.0;0.0;140.0;904.6811866081226;24086.285565796745;-0.0;0.0
3840;1316.0;100;12000;0.0;0.0;0.0;140.0;904.6811866081226;24071.59764490395;-0.0;0.0
3900;1316.0;-100;0;0.0;0.0;0.0;140.0;904.6811866081226;24056.90972401116;-0.0;0.0
3960;1316.0;100;12000;0.0;0.0;0.0;140.0;904.6811866081226;24042.221803118366;-0.0;0.0
4020;1316.0;-100;0;0.0;0.0;0.0;140.0;904.6811866081226;24027.533882225573;-0.0;0.0
4080;1316.0;100;12000;0.0;0.0;0.0;140.0;904.6811866081226;24012.84596133278;-0.0;0.0
4140;1316.0;-100;0;0.0;0.0;0.0;140.0;904.6811866081226;23998.158040439987;-0.0;0.0
4200;1316.0;100;12000;0.0;0.0;0.0;140.0;904.6811866081226;23983.470119547193;-0.0;0.0
4260;1316.0;-100;0;0.0;0.0;0.0;140.0;904.6811866081226;23968.7821986544;-0.0;0.0
4320;1316.0;100;12000;0.0;0.0;0.0;140.0;904.6811866081226;23954.094277761607;-0.0;0.0
4380;1316.0;-100;0;0.0;0.0;0.0;140.0;904.6811866081226;23939.406356868814;-0.0;0.0
4440;1316.0;100;12000;0.0;0.0;0.0;140.0;904.6811866081226;23924.71843597602;-0.0;0.0
4500;1257.0;-100;0;0.0;0.0;0.0;140.0;846.1323116081222;23910.03051508323;-0.0;0.0
4560;1257.0;100;12000;0.0;0.0;0.0;140.0;846.1323116081222;23891.439335857103;-0.0;0.0
4620;1257.0;-100;0;0.0;0.0;0.0;140.0;846.1323116081222;23872.84815663098;-0.0;0.0
4680;1257.0;100;12000;0.0;0.0;0.0;140.0;846.1323116081222;23854.256977404853;-0.0;0.0
4740;1257.0;-100;0;0.0;0.0;0.0;140.0;846.1323116081222;23835.66579817873;-0.0;0.0
4800;1257.0;100;12000;0.0;0.0;0.0;140.0;846.1323116081222;23817.074618952603;-0.0;0.0
4860;1257.0;-100;0;0.0;0.0;0.0;140.0;846.1323116081222;23798.48343972648;-0.0;0.0
4920;1257.0;100;12000;0.0;0.0;0.0;140.0;846.1323116081222;23779.892260500354;-0.0;0.0
4980;1257.0;-100;0;0.0;0.0;0.0;140.0;846.1323116081222;23761.30108127423;-0.0;0.0
5040;1257.0;100;12000;0.0;0.0;0.0;140.0;846.1323116081222;23742.709902048104;-0.0;0.0
5100;1257.0;-100;0;0.0;0.0;0.0;140.0;846.1323116081222;23724.11872282198;-0.0;0.0
5160;1257.0;100;12000;0.0;0.0;0.0;140.0;846.1323116081222;23705.527543595854;-0.0;0.0
5220;1257.0;-100;0;0.0;0.0;0.0;140.0;846.1323116081222;23686.93636436973;-0.0;0.0
5280;1257.0;100;12000;0.0;0.0;0.0;243.0;846.1323116081222;23668.345185143604;-0.0;0.0
5340;1257.0;-100;0;0.0;0.0;0.0;243.0;846.1323116081222;23649.75400591748;-0.0;0.0
5400;1274.0;100;12000;0.0;0.0;0.0;243.0;861.7811866081221;23631.162826691354;-0.0;0.0
5460;1274.0;-100;0;0.0;0.0;0.0;243.0;861.7811866081221;23613.61490579856;-0.0;0.0
5520;1274.0;100;12000;0.0;0.0;0.0;243.0;861.7811866081221;23596.066984905767;-0.0;0.0
5580;1274.0;-100;0;0.0;0.0;0.0;243.0;861.7811866081221;23578.519064012973;-0.0;0.0
5640;1274.0;100;12000;0.0;0.0;0.0;243.0;861.7811866081221;23560.97114312018;-0.0;0.0
5700;1267.0;-100;0;0.0;0.0;0.0;243.0;861.7811866081221;23543.423222227386;-0.0;0.0
5760;1267.0;100;12000;0.0;0.0;0.0;243.0;861.7811866081221;23525.875301334592;-0.0;0.0
5820;1267.0;-100;0;0.0;0.0;0.0;243.0;861.7811866081221;23508.3273804418;-0.0;0.0
5880;1267.0;100;12000;0.0;0.0;0.0;243.0;861.7811866081221;23490.779459549005;-0.0;0.0
5940;1267.0;-100;0;0.0;0.0;0.0;243.0;861.7811866081221;23473.23153865621;-0.0;0.0
6000;1267.0;100;12000;0.0;0.0;0.0;243.0;861.7811866081221;23455.683617763418;-0.0;0.0
6060;1267.0;-100;0;0.0;0.0;0.0;192.0;861.7811866081221;23438.135696870624;-0.0;0.0
6120;1267.0;100;12000;0.0;0.0;0.0;140.0;861.7811866081221;23420.58777597783;-0.0;0.0
6180;1267.0;-100;0;0.0;0.0;0.0;140.0;861.7811866081221;23403.039855085037;-0.0;0.0
6240;1267.0;100;12000;0.0;0.0;0.0;140.0;861.7811866081221;23385.491934192243;-0.0;0.0
6300;1366.0;-100;0;0.0;0.0;0.0;140.0;948.428186608122;23367.94401329945;-0.0;0.0
6360;1366.0;100;12000;0.0;0.0;0.0;140.0;948.428186608122;23356.172559073326;-0.0;0.0
6420;1366.0;-100;0;0.0;0.0;0.0;140.0;948.428186608122;23344.401104847202;-0.0;0.0
6480;1366.0;100;12000;0.0;0.0;0.0;140.0;948.428186608122;23332.62965062108;-0.0;0.0
6540;1366.0;-100;0;0.0;0.0;0.0;140.0;948.428186608122;23320.858196394955;-0.0;0.0
6600;1366.0;100;12000;0.0;0.0;0.0;140.0;948.428186608122;23309.08674216883;-0.0;0.0
6660;1366.0;-100;0;0.0;0.0;0.0;140.0;948.428186608122;23297.315287942707;-0.0;0.0
6720;1366.0;100;12000;0.0;0.0;0.0;140.0;948.428186608122;23285.543833716583;-0.0;0.0
6780;1366.0;-100;0;0.0;0.0;0.0;140.0;948.428186608122;23273.77237949046;-0.0;0.0
6840;1366.0;100;12000;0.0;0.0;0.0;140.0;948.428186608122;23262.000925264336;-0.0;0.0
6900;1366.0;-100;0;0.0;0.0;0.0;140.0;948.428186608122;23250.229471038212;-0.0;0.0
6960;1366.0;100;12000;0.0;0.0;0.0;140.0;948.428186608122;23238.45801681209;-0.0;0.0
7020;1366.0;-100;0;0.0;0.0;0.0;140.0;948.428186608122;23226.686562585965;-0.0;0.0
7080;1366.0;100;12000;0.0;0.0;0.0;140.0;948.428186608122;23214.91510835984;-0.0;0.0
7140;1366.0;-100;0;0.0;0.0;0.0;140.0;948.428186608122;23203.143654133717;-0.0;0.0
7200;1284.0;100;12000;0.0;0.0;0.0;140.0;884.9856866081224;23191.372199907593;-0.0;0.0
7260;1284.0;-100;0;0.0;0.0;0.0;140.0;884.9856866081224;23175.37124568147;-0.0;0.0
7320;1284.0;100;12000;0.0;0.0;0.0;140.0;884.9856866081224;23159.370291455343;-0.0;0.0
7380;1284.0;-100;0;0.0;0.0;0.0;140.0;884.9856866081224;23143.36933722922;-0.0;0.0
7440;1284.0;100;12000;0.0;0.0;0.0;140.0;884.9856866081224;23127.368383003093;-0.0;0.0
7500;1284.0;-100;0;0.0;0.0;0.0;140.0;884.9856866081224;23111.367428776968;-0.0;0.0
7560;1284.0;100;12000;0.0;0.0;0.0;140.0;884.9856866081224;23095.366474550843;-0.0;0.0
7620;1284.0;-100;0;0.0;0.0;0.0;140.0;884.9856866081224;23079.365520324718;-0.0;0.0
7680;1284.0;100;12000;0.0;0.0;0.0;140.0;884.9856866081224;23063.364566098593;-0.0;0.0
7740;1284.0;-100;0;0.0;0.0;0.0;140.0;884.9856866081224;23047.363611872468;-0.0;0.0
7800;1284.0;100;12000;0.0;0.0;0.0;140.0;884.9856866081224;23031.362657646343;-0.0;0.0
7860;1284.0;-100;0;0.0;0.0;0.0;140.0;884.9856866081224;23015.361703420218;-0.0;0.0
7920;1284.0;100;12000;0.0;0.0;0.0;140.0;884.9856866081224;22999.360749194093;-0.0;0.0
7980;1284.0;-100;0;0.0;0.0;0.0;140.0;884.9856866081224;22983.359794967968;-0.0;0.0
8040;1284.0;100;12000;0.0;0.0;0.0;140.0;884.9856866081224;22967.358840741843;-0.0;0.0
8100;1230.0;-100;0;0.0;0.0;0.0;140.0;833.1206866081217;22951.357886515718;-0.0;0.0
8160;1230.0;100;12000;0.0;0.0;0.0;140.0;833.1206866081217;22931.899265622927;-0.0;0.0
8220;1230.0;-100;0;0.0;0.0;0.0;140.0;833.1206866081217;22912.440644730137;-0.0;0.0
8280;1230.0;100;12000;0.0;0.0;0.0;140.0;833.1206866081217;22892.982023837347;-0.0;0.0
8340;1230.0;-100;0;0.0;0.0;0.0;140.0;833.1206866081217;22873.523402944556;-0.0;0.0
8400;1230.0;100;12000;0.0;0.0;0.0;192.0;833.1206866081217;22854.064782051766;-0.0;0.0
8460;1230.0;-100;0;0.0;0.0;0.0;192.0;833.1206866081217;22834.606161158976;-0.0;0.0
8520;1230.0;100;12000;0.0;0.0;0.0;192.0;833.1206866081217;22815.147540266185;-0.0;0.0
8580;1230.0;-100;0;0.0;0.0;0.0;192.0;833.1206866081217;22795.688919373395;-0.0;0.0
8640;1230.0;100;12000;0.0;0.0;0.0;243.0;833.1206866081217;22776.230298480605;-0.0;0.0
8700;1230.0;-100;0;0.0;0.0;0.0;243.0;833.1206866081217;22756.771677587814;-0.0;0.0
8760;1230.0;100;12000;0.0;0.0;0.0;243.0;833.1206866081217;22737.313056695024;-0.0;0.0
8820;1230.0;-100;0;0.0;0.0;0.0;243.0;833.1206866081217;22717.854435802234;-0.0;0.0
8880;1230.0;100;12000;0.0;0.0;0.0;243.0;833.1206866081217;22698.395814909443;-0.0;0.0
8940;1230.0;-100;0;0.0;0.0;0.0;243.0;833.1206866081217;22678.937194016653;-0.0;0.0
9000;1298.0;100;12000;0.0;0.0;0.0;243.0;894.9736866081222;22659.478573123863;-0.0;0.0
9060;1298.0;-100;0;0.0;0.0;0.0;243.0;894.9736866081222;22644.143485564404;-0.0;0.0
9120;1298.0;100;12000;0.0;0.0;0.0;243.0;894.9736866081222;22628.808398004945;-0.0;0.0
9180;1298.0;-100;0;0.0;0.0;0.0;243.0;894.9736866081222;22613.473310445486;-0.0;0.0
9240;1298.0;100;12000;0.0;0.0;0.0;191.0;894.9736866081222;22598.138222886028;-0.0;0.0
9300;1298.0;-100;0;0.0;0.0;0.0;191.0;894.9736866081222;22582.80313532657;-0.0;0.0
9360;1298.0;100;12000;0.0;0.0;0.0;191.0;894.9736866081222;22567.46804776711;-0.0;0.0
9420;1298.0;-100;0;0.0;0.0;0.0;140.0;894.9736866081222;22552.13296020765;-0.0;0.0
9480;1298.0;100;12000;0.0;0.0;0.0;140.0;894.9736866081222;22536.797872648192;-0.0;0.0
9540;1298.0;-100;0;0.0;0.0;0.0;140.0;894.9736866081222;22521.462785088734;-0.0;0.0
9600;1298.0;100;12000;0.0;0.0;0.0;140.0;894.9736866081222;22506.127697529275;-0.0;0.0
9660;1298.0;-100;0;0.0;0.0;0.0;140.0;894.9736866081222;22490.792609969816;-0.0;0.0
9720;1298.0;100;12000;0.0;0.0;0.0;140.0;894.9736866081222;22475.457522410357;-0.0;0.0
9780;1298.0;-100;0;0.0;0.0;0.0;140.0;894.9736866081222;22460.1224348509;-0.0;0.0
9840;1298.0;100;12000;0.0;0.0;0.0;140.0;894.9736866081222;22444.78734729144;-0.0;0.0
9900;1351.0;-100;0;0.0;0.0;0.0;140.0;934.5255616081228;22429.45225973198;-0.0;0.0
9960;1351.0;100;12000;0.0;0.0;0.0;140.0;934.5255616081228;22416.75396383919;-0.0;0.0
10020;1351.0;-100;0;0.0;0.0;0.0;140.0;934.5255616081228;22404.0556679464;-0.0;0.0
10080;1351.0;100;12000;0.0;0.0;0.0;140.0;934.5255616081228;22391.357372053608;-0.0;0.0
10140;1351.0;-100;0;0.0;0.0;0.0;140.0;934.5255616081228;22378.659076160817;-0.0;0.0
10200;1351.0;100;12000;0.0;0.0;0.0;140.0;934.5255616081228;22365.960780268026;-0.0;0.0
10260;1351.0;-100;0;0.0;0.0;0.0;140.0;934.5255616081228;22353.262484375235;-0.0;0.0
10320;1351.0;100;12000;0.0;0.0;0.0;140.0;934.5255616081228;22340.564188482444;-0.0;0.0
10380;1351.0;-100;0;0.0;0.0;0.0;140.0;934.5255616081228;22327.865892589653;-0.0;0.0
10440;1351.0;100;12000;0.0;0.0;0.0;140.0;934.5255616081228;22315.16759669686;-0.0;0.0
10500;1351.0;-100;0;0.0;0.0;0.0;140.0;934.5255616081228;22302.46930080407;-0.0;0.0
10560;1351.0;100;12000;0.0;0.0;0.0;140.0;934.5255616081228;22289.77100491128;-0.0;0.0
10620;1351.0;-100;0;0.0;0.0;0.0;140.0;934.5255616081228;22277.07270901849;-0.0;0.0
10680;1350.0;100;12000;0.0;0.0;0.0;140.0;934.5255616081228;22264.374413125697;-0.0;0.0
10740;1350.0;-100;0;0.0;0.0;0.0;140.0;934.5255616081228;22251.676117232906;-0.0;0.0
10800;1266.0;100;12000;0.0;0.0;0.0;140.0;868.370186608122;22238.977821340115;-0.0;0.0
10860;1266.0;-100;0;0.0;0.0;0.0;140.0;868.370186608122;22221.86916711399;-0.0;0.0
10920;1266.0;100;12000;0.0;0.0;0.0;140.0;868.370186608122;22204.760512887864;-0.0;0.0
10980;1266.0;-100;0;0.0;0.0;0.0;140.0;868.370186608122;22187.65185866174;-0.0;0.0
11040;1266.0;100;12000;0.0;0.0;0.0;140.0;868.370186608122;22170.543204435613;-0.0;0.0
11100;1266.0;-100;0;0.0;0.0;0.0;140.0;868.370186608122;22153.434550209487;-0.0;0.0
11160;1266.0;100;12000;0.0;0.0;0.0;140.0;868.370186608122;22136.325895983362;-0.0;0.0
11220;1266.0;-100;0;0.0;0.0;0.0;140.0;868.370186608122;22119.217241757236;-0.0;0.0
11280;1266.0;100;12000;0.0;0.0;0.0;140.0;868.370186608122;22102.10858753111;-0.0;0.0
11340;1266.0;-100;0;0.0;0.0;0.0;140.0;868.370186608122;22084.999933304985;-0.0;0.0
11400;1266.0;100;12000;0.0;0.0;0.0;140.0;868.370186608122;22067.89127907886;-0.0;0.0
11460;1266.0;-100;0;0.0;0.0;0.0;140.0;868.370186608122;22050.782624852734;-0.0;0.0
11520;1266.0;100;12000;0.0;0.0;0.0;192.0;868.370186608122;22033.67397062661;-0.0;0.0
11580;1266.0;-100;0;0.0;0.0;0.0;192.0;868.370186608122;22016.565316400483;-0.0;0.0
11640;1266.0;100;12000;0.0;0.0;0.0;192.0;868.370186608122;21999.456662174358;-0.0;0.0
11700;1234.0;-100;0;0.0;0.0;0.0;192.0;842.5201866081217;21982.348007948232;-0.0;0.0
11760;1234.0;100;12000;0.0;0.0;0.0;192.0;842.5201866081217;21963.516020388775;-0.0;0.0
11820;1234.0;-100;0;0.0;0.0;0.0;192.0;842.5201866081217;21944.68403282932;-0.0;0.0
11880;1234.0;100;12000;0.0;0.0;0.0;192.0;842.5201866081217;21925.85204526986;-0.0;0.0
11940;1234.0;-100;0;0.0;0.0;0.0;192.0;842.5201866081217;21907.020057710404;-0.0;0.0
12000;1234.0;100;12000;0.0;0.0;0.0;243.0;842.5201866081217;21888.188070150947;-0.0;0.0
12060;1234.0;-100;0;0.0;0.0;0.0;243.0;842.5201866081217;21869.35608259149;-0.0;0.0
12120;1234.0;100;12000;0.0;0.0;0.0;243.0;842.5201866081217;21850.524095032033;-0.0;0.0
12180;1234.0;-100;0;0.0;0.0;0.0;243.0;842.5201866081217;21831.692107472576;-0.0;0.0
12240;1234.0;100;12000;0.0;0.0;0.0;243.0;842.5201866081217;21812.86011991312;-0.0;0.0
12300;1234.0;-100;0;0.0;0.0;0.0;243.0;842.5201866081217;21794.028132353662;-0.0;0.0
12360;1234.0;100;12000;0.0;0.0;0.0;191.0;842.5201866081217;21775.196144794205;-0.0;0.0
12420;1234.0;-100;0;0.0;0.0;0.0;191.0;842.5201866081217;21756.364157234748;-0.0;0.0
12480;1234.0;100;12000;0.0;0.0;0.0;191.0;842.5201866081217;21737.53216967529;-0.0;0.0
12540;1234.0;-100;0;0.0;0.0;0.0;191.0;842.5201866081217;21718.700182115834;-0.0;0.0
12600;1333.0;100;12000;0.0;0.0;0.0;191.0;922.3829366081228;21699.868194556377;-0.0;0.0
12660;1333.0;-100;0;0.0;0.0;0.0;191.0;922.3829366081228;21686.36039033025;-0.0;0.0
12720;1333.0;100;12000;0.0;0.0;0.0;191.0;922.3829366081228;21672.852586104123;-0.0;0.0
12780;1333.0;-100;0;0.0;0.0;0.0;140.0;922.3829366081228;21659.344781877997;-0.0;0.0
12840;1333.0;100;12000;0.0;0.0;0.0;140.0;922.3829366081228;21645.83697765187;-0.0;0.0
12900;1333.0;-100;0;0.0;0.0;0.0;140.0;922.3829366081228;21632.329173425744;-0.0;0.0
12960;1333.0;100;12000;0.0;0.0;0.0;140.0;922.3829366081228;21618.821369199617;-0.0;0.0
13020;1333.0;-100;0;0.0;0.0;0.0;140.0;922.3829366081228;21605.31356497349;-0.0;0.0
13080;1333.0;100;12000;0.0;0.0;0.0;140.0;922.3829366081228;21591.805760747364;-0.0;0.0
13140;1333.0;-100;0;0.0;0.0;0.0;140.0;922.3829366081228;21578.297956521237;-0.0;0.0
13200;1333.0;100;12000;0.0;0.0;0.0;140.0;922.3829366081228;21564.79015229511;-0.0;0.0
13260;1333.0;-100;0;0.0;0.0;0.0;140.0;922.3829366081228;21551.282348068984;-0.0;0.0
13320;1333.0;100;12000;0.0;0.0;0.0;140.0;922.3829366081228;21537.774543842857;-0.0;0.0
13380;1333.0;-100;0;0.0;0.0;0.0;140.0;922.3829366081228;21524.26673961673;-0.0;0.0
13440;1333.0;100;12000;0.0;0.0;0.0;140.0;922.3829366081228;21510.758935390604;-0.0;0.0
13500;1314.0;-100;0;0.0;0.0;0.0;140.0;905.2421866081223;21497.251131164478;-0.0;0.0
13560;1314.0;100;12000;0.0;0.0;0.0;140.0;905.2421866081223;21482.600610271686;-0.0;0.0
13620;1314.0;-100;0;0.0;0.0;0.0;140.0;905.2421866081223;21467.950089378894;-0.0;0.0
13680;1314.0;100;12000;0.0;0.0;0.0;140.0;905.2421866081223;21453.2995684861;-0.0;0.0
13740;1314.0;-100;0;0.0;0.0;0.0;140.0;905.2421866081223;21438.64904759331;-0.0;0.0
13800;1314.0;100;12000;0.0;0.0;0.0;140.0;905.2421866081223;21423.998526700518;-0.0;0.0
13860;1314.0;-100;0;0.0;0.0;0.0;140.0;905.2421866081223;21409.348005807726;-0.0;0.0
13920;1314.0;100;12000;0.0;0.0;0.0;140.0;905.2421866081223;21394.697484914934;-0.0;0.0
13980;1314.0;-100;0;0.0;0.0;0.0;140.0;905.2421866081223;21380.04696402214;-0.0;0.0
14040;1314.0;100;12000;0.0;0.0;0.0;140.0;905.2421866081223;21365.39644312935;-0.0;0.0
14100;1314.0;-100;0;0.0;0.0;0.0;140.0;905.2421866081223;21350.745922236558;-0.0;0.0
14160;1314.0;100;12000;0.0;0.0;0.0;140.0;905.2421866081223;21336.095401343766;-0.0;0.0
14220;1314.0;-100;0;0.0;0.0;0.0;140.0;905.2421866081223;21321.444880450974;-0.0;0.0
14280;1314.0;100;12000;0.0;0.0;0.0;140.0;905.2421866081223;21306.794359558182;-0.0;0.0
14340;1314.0;-100;0;0.0;0.0;0.0;140.0;905.2421866081223;21292.14383866539;-0.0;0.0
14400;1272.0;100;12000;0.0;0.0;0.0;140.0;878.0515616081221;21277.493317772598;-0.0;0.0
14460;1272.0;-100;0;0.0;0.0;0.0;140.0;878.0515616081221;21261.03008854647;-0.0;0.0
14520;1272.0;100;12000;0.0;0.0;0.0;140.0;878.0515616081221;21244.566859320345;-0.0;0.0
14580;1272.0;-100;0;0.0;0.0;0.0;140.0;878.0515616081221;21228.103630094218;-0.0;0.0
14640;1272.0;100;12000;0.0;0.0;0.0;192.0;878.0515616081221;21211.64040086809;-0.0;0.0
14700;1272.0;-100;0;0.0;0.0;0.0;192.0;878.0515616081221;21195.177171641964;-0.0;0.0
14760;1272.0;100;12000;0.0;0.0;0.0;192.0;878.0515616081221;21178.713942415838;-0.0;0.0
14820;1272.0;-100;0;0.0;0.0;0.0;192.0;878.0515616081221;21162.25071318971;-0.0;0.0
14880;1272.0;100;12000;0.0;0.0;0.0;192.0;878.0515616081221;21145.787483963584;-0.0;0.0
14940;1272.0;-100;0;0.0;0.0;0.0;192.0;878.0515616081221;21129.324254737458;-0.0;0.0
15000;1272.0;100;12000;0.0;0.0;0.0;192.0;878.0515616081221;21112.86102551133;-0.0;0.0
15060;1272.0;-100;0;0.0;0.0;0.0;192.0;878.0515616081221;21096.397796285204;-0.0;0.0
15120;1272.0;100;12000;0.0;0.0;0.0;192.0;878.0515616081221;21079.934567059077;-0.0;0.0
15180;1272.0;-100;0;0.0;0.0;0.0;192.0;878.0515616081221;21063.47133783295;-0.0;0.0
15240;1272.0;100;12000;0.0;0.0;0.0;192.0;878.0515616081221;21047.008108606824;-0.0;0.0
15300;1227.0;-100;0;0.0;0.0;0.0;192.0;835.6768116081222;21030.544879380697;-0.0;0.0
15360;1227.0;100;12000;0.0;0.0;0.0;243.0;835.6768116081222;21011.25666682124;-0.0;0.0
15420;1227.0;-100;0;0.0;0.0;0.0;243.0;835.6768116081222;20991.96845426178;-0.0;0.0
15480;1227.0;100;12000;0.0;0.0;0.0;191.0;835.6768116081222;20972.68024170232;-0.0;0.0
15540;1227.0;-100;0;0.0;0.0;0.0;191.0;835.6768116081222;20953.392029142862;-0.0;0.0
15600;1227.0;100;12000;0.0;0.0;0.0;191.0;835.6768116081222;20934.103816583403;-0.0;0.0
15660;1227.0;-100;0;0.0;0.0;0.0;191.0;835.6768116081222;20914.815604023945;-0.0;0.0
15720;1227.0;100;12000;0.0;0.0;0.0;191.0;835.6768116081222;20895.527391464486;-0.0;0.0
15780;1227.0;-100;0;0.0;0.0;0.0;191.0;835.6768116081222;20876.239178905027;-0.0;0.0
15840;1227.0;100;12000;0.0;0.0;0.0;191.0;835.6768116081222;20856.95096634557;-0.0;0.0
15900;1227.0;-100;0;0.0;0.0;0.0;191.0;835.6768116081222;20837.66275378611;-0.0;0.0
15960;1227.0;100;12000;0.0;0.0;0.0;191.0;835.6768116081222;20818.37454122665;-0.0;0.0
16020;1227.0;-100;0;0.0;0.0;0.0;191.0;835.6768116081222;20799.086328667192;-0.0;0.0
16080;1227.0;100;12000;0.0;0.0;0.0;191.0;835.6768116081222;20779.798116107733;-0.0;0.0
16140;1227.0;-100;0;0.0;0.0;0.0;140.0;835.6768116081222;20760.509903548274;-0.0;0.0
16200;1351.0;100;12000;0.0;0.0;0.0;140.0;935.6008116081222;20741.221690988816;-0.0;0.0
16260;1351.0;-100;0;0.0;0.0;0.0;140.0;935.6008116081222;20728.595078429356;-0.0;0.0
16320;1351.0;100;12000;0.0;0.0;0.0;140.0;935.6008116081222;20715.968465869897;-0.0;0.0
16380;1351.0;-100;0;0.0;0.0;0.0;140.0;935.6008116081222;20703.341853310438;-0.0;0.0
16440;1351.0;100;12000;0.0;0.0;0.0;140.0;935.6008116081222;20690.71524075098;-0.0;0.0
16500;1351.0;-100;0;0.0;0.0;0.0;140.0;935.6008116081222;20678.08862819152;-0.0;0.0
16560;1351.0;100;12000;0.0;0.0;0.0;140.0;935.6008116081222;20665.46201563206;-0.0;0.0
16620;1351.0;-100;0;0.0;0.0;0.0;140.0;935.6008116081222;20652.8354030726;-0.0;0.0
16680;1351.0;100;12000;0.0;0.0;0.0;140.0;935.6008116081222;20640.20879051314;-0.0;0.0
16740;1351.0;-100;0;0.0;0.0;0.0;140.0;935.6008116081222;20627.582177953682;-0.0;0.0
16800;1351.0;100;12000;0.0;0.0;0.0;140.0;935.6008116081222;20614.955565394223;-0.0;0.0
16860;1351.0;-100;0;0.0;0.0;0.0;140.0;935.6008116081222;20602.328952834763;-0.0;0.0
16920;1351.0;100;12000;0.0;0.0;0.0;140.0;935.6008116081222;20589.702340275304;-0.0;0.0
16980;1351.0;-100;0;0.0;0.0;0.0;140.0;935.6008116081222;20577.075727715845;-0.0;0.0
17040;1351.0;100;12000;0.0;0.0;0.0;140.0;935.6008116081222;20564.449115156385;-0.0;0.0
17100;1292.0;-100;0;0.0;0.0;0.0;140.0;886.8708116081217;20551.822502596926;-0.0;0.0
17160;1292.0;100;12000;0.0;0.0;0.0;140.0;886.8708116081217;20535.9472233708;-0.0;0.0
